media,page_url,features,rating,rating_count,price
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145050_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145050_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145050_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145050_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145050_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145050_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145050_06.jpg']",https://www.wickes.co.uk/Crystal-uPVC-White-Top-Hung-Opener-Obscure-Double-Glazed-Fixed-Light-Window---905-x-1040mm/p/302111,"['A rated window with an overall U value of 1.3 W/m2K', 'Low E 28mm glazing unit including argon gas and warm edge spacer bar', 'White handle and cill included (cill is included in the OA product height)', 'Espag locking including night vent position allowing two locked positions for the sash', 'Trickle ventilation allowing controlled air into your habitable room', 'To confirm the image handing the product is viewed from the outside', 'Obscure privacy glazing, Pilkington Stipolytte design giving level 5 obscurity', 'Sizes shown are actual product sizes, the height includes 30mm for the cill']",0.0,0,240.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142958_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142958_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142958_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142958_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142958_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142958_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142958_06.jpg']",https://www.wickes.co.uk/Crystal-uPVC-Grey-Left-Hung-Clear-Double-Glazed-Window---610-x-1190mm/p/302019,"['A rated window with an overall U value of 1.3 W/m2K', 'Low E 28mm glazing unit including argon gas and warm edge spacer bar', 'White handle and cill included (cill is included in the OA product height)', 'Espag locking including night vent position allowing two locked positions for the sash', 'Trickle ventilation allowing controlled air into your habitable room', 'To confirm the image handing the product is viewed from the outside', 'Sizes shown are actual product sizes, the height includes 30mm for the cill']",0.0,0,220.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145261_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145261_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145261_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145261_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145261_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145261_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145261_06.jpg']",https://www.wickes.co.uk/Crystal-uPVC-White-Top-Hung-Clear-Triple-Glazed-Window---610-x-610mm/p/302322,"['A rated window with an overall U value of 1.0 W/m2K', 'Low E 36mm triple glazed unit including argon gas and warm edge spacer bar', 'White handle and cill included (cill is included in the OA product height)', 'Espag locking including night vent position allowing two locked positions for the sash', 'Trickle ventilation allowing controlled air into your habitable room', 'To confirm the image handing the product is viewed from the outside', 'Sizes shown are actual product sizes, the height includes 30mm for the cill']",0.0,0,190.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142925_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142925_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142925_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142925_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142925_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142925_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142925_06.jpg']",https://www.wickes.co.uk/Crystal-uPVC-White-Left+Right-Hung-Clear-Double-Glazed-Fixed-Centre-Window---1770-x-1115mm/p/301986,"['A rated window with an overall U value of 1.3 W/m2K', 'Low E 28mm glazing unit including argon gas and warm edge spacer bar', 'White handle and cill included (cill is included in the OA product height)', 'Espag locking including night vent position allowing two locked positions for the sash', 'Trickle ventilation allowing controlled air into your habitable room', 'Fitted with egress hinges to conform with building regulations for fire escape', 'To confirm the image handing the product is viewed from the outside', 'Sizes shown are actual product sizes, the height includes 30mm for the cill']",0.0,0,385.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145109_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145109_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145109_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145109_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145109_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145109_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145109_06.jpg']",https://www.wickes.co.uk/Crystal-uPVC-White-Left+Right-Hung-Top-Opener-Clear-Triple-Glazed-Window---1770-x-1040mm/p/302170,"['A rated window with an overall U value of 1.0 W/m2K', 'Low E 36mm triple glazed unit including argon gas and warm edge spacer bar', 'White handle and cill included (cill is included in the OA product height)', 'Espag locking including night vent position allowing two locked positions for the sash', 'Trickle ventilation allowing controlled air into your habitable room', 'To confirm the image handing the product is viewed from the outside', 'Sizes shown are actual product sizes, the height includes 30mm for the cill']",0.0,0,520.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145193_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145193_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145193_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145193_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145193_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145193_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145193_06.jpg']",https://www.wickes.co.uk/Crystal-uPVC-White-Right-Hung-Clear-Triple-Glazed-Window---1190-x-1040mm/p/302254,"['A rated window with an overall U value of 1.0 W/m2K', 'Low E 36mm triple glazed unit including argon gas and warm edge spacer bar', 'White handle and cill included (cill is included in the OA product height)', 'Espag locking including night vent position allowing two locked positions for the sash', 'Trickle ventilation allowing controlled air into your habitable room', 'To confirm the image handing the product is viewed from the outside', 'Sizes shown are actual product sizes, the height includes 30mm for the cill']",0.0,0,335.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145106_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145106_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145106_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145106_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145106_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145106_06.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145106_07.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145106_08.jpg']",https://www.wickes.co.uk/Crystal-uPVC-Grey-White-Left+Right-Hung-Clear-Triple-Glazed-Window---1770-x-1190mm/p/302167,"['A rated window with an overall U value of 1.0 W/m2K', 'Low E 36mm triple glazed unit including argon gas and warm edge spacer bar', 'White handle and cill included (cill is included in the OA product height)', 'Espag locking including night vent position allowing two locked positions for the sash', 'Trickle ventilation allowing controlled air into your habitable room', 'To confirm the image handing the product is viewed from the outside', 'Sizes shown are actual product sizes, the height includes 30mm for the cill']",0.0,0,600.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142937_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142937_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142937_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142937_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142937_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142937_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142937_06.jpg']",https://www.wickes.co.uk/Crystal-uPVC-Grey-Left+Right-Hung-Clear-Double-Glazed-Fixed-Light-Centre-Window---1770-x-1115mm/p/301998,"['A rated window with an overall U value of 1.3 W/m2K', 'Low E 28mm glazing unit including argon gas and warm edge spacer bar', 'White handle and cill included (cill is included in the OA product height)', 'Espag locking including night vent position allowing two locked positions for the sash', 'Trickle ventilation allowing controlled air into your habitable room', 'Fitted with egress hinges to conform with building regulations for fire escape', 'To confirm the image handing the product is viewed from the outside', 'Sizes shown are actual product sizes, the height includes 30mm for the cill']",0.0,0,535.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145254_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145254_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145254_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145254_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145254_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145254_06.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145254_07.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145254_08.jpg']",https://www.wickes.co.uk/Crystal-uPVC-Grey-White-Top-Hung-Clear-Triple-Glazed-Window---905-x-1115mm/p/302315,"['A rated window with an overall U value of 1.0 W/m2K', 'Low E 36mm triple glazed unit including argon gas and warm edge spacer bar', 'White handle and cill included (cill is included in the OA product height)', 'Espag locking including night vent position allowing two locked positions for the sash', 'Trickle ventilation allowing controlled air into your habitable room', 'To confirm the image handing the product is viewed from the outside', 'Sizes shown are actual product sizes, the height includes 30mm for the cill']",0.0,0,350.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145218_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145218_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145218_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145218_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145218_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145218_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145218_06.jpg']",https://www.wickes.co.uk/Crystal-uPVC-White-Top-Hung-Obscure-Triple-Glazed-Window---610-x-1190mm/p/302279,"['A rated window with an overall U value of 1.0 W/m2K', 'Low E 36mm triple glazed unit including argon gas and warm edge spacer bar', 'White handle and cill included (cill is included in the OA product height)', 'Espag locking including night vent position allowing two locked positions for the sash', 'Trickle ventilation allowing controlled air into your habitable room', 'To confirm the image handing the product is viewed from the outside', 'Sizes shown are actual product sizes, the height includes 30mm for the cill']",0.0,0,275.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142945_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142945_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142945_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142945_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142945_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142945_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000142945_06.jpg']",https://www.wickes.co.uk/Crystal-uPVC-White-Left-Hung-Obscure-Double-Glazed-Window---610-x-965mm/p/302006,"['A rated window with an overall U value of 1.3 W/m2K', 'Low E 28mm glazing unit including argon gas and warm edge spacer bar', 'White handle and cill included (cill is included in the OA product height)', 'Espag locking including night vent position allowing two locked positions for the sash', 'Trickle ventilation allowing controlled air into your habitable room', 'To confirm the image handing the product is viewed from the outside', 'Obscure privacy glazing, Pilkington Stipolytte design giving level 5 obscurity', 'Sizes shown are actual product sizes, the height includes 30mm for the cill']",0.0,0,180.0
"['https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145001_00.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145001_01.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145001_02.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145001_03.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145001_04.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145001_05.jpg', 'https://res.cloudinary.com/dj6kabpgi/image/upload/products/wickes/GPID_5000145001_06.jpg']",https://www.wickes.co.uk/Crystal-uPVC-Grey-Right-Hung-Obscure-Double-Glazed-Window---610-x-1040mm/p/302062,"['A rated window with an overall U value of 1.3 W/m2K', 'Low E 28mm glazing unit including argon gas and warm edge spacer bar', 'White handle and cill included (cill is included in the OA product height)', 'Espag locking including night vent position allowing two locked positions for the sash', 'Trickle ventilation allowing controlled air into your habitable room', 'To confirm the image handing the product is viewed from the outside', 'Obscure privacy glazing, pilkington stippolyte design giving level 5 obscurity', 'Sizes shown are actual product sizes, the height includes 30mm for the cill']",5.0,1,220.0
